 ****** Running generation 0 ******
Runlength = 0
Population's average fitness: 7.88238 stdev: 6.97730
Best fitness: 84.70404 - size: (6, 15) - species 111 - id 111
Average adjusted fitness: 0.067
Mean genetic distance 3.178, standard deviation 0.312
Population of 302 members in 150 species:
   ID   age  size  fitness  adj fit  stag
Generation time: 7.324 sec (6.277 average)
 ****** Running generation 4 ******
Runlength = 6.76511812210083
Population's average fitness: 7.70085 stdev: 5.45421
Best fitness: 59.30536 - size: (7, 15) - species 118 - id 220
Average adjusted fitness: 0.128
Mean genetic distance 3.179, standard deviation 0.313
Population of 300 members in 150 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    4     2     10.0    0.148     1
     2    4     2      8.7    0.088     1
     3    4     2      7.7    0.122     1
     4    4     2      2.2    0.033     4
     5    4     2     10.0    0.100     2
     6    4     2     10.0    0.135     2
     7    4     2     10.0    0.099     0
     8    4     2     10.2    0.169     0
     9    4     2     12.1    0.195     0
    10    4     2     10.8    0.175     2
    11    4     2      7.9    0.130     1
    12    4     2      8.6    0.130     1
    13    4     2      2.1    0.017     2
    14    4     2      7.1    0.074     3
    15    4     2      3.4    0.046     3
    16    4     2     10.0    0.140     3
    17    4     2     13.7    0.204     0
    18    4     2      4.6    0.073     1
    19    4     2     11.1    0.168     0
    20    4     2     16.5    0.213     0
    21    4     2     11.3    0.149     0
    22    4     2     13.7    0.130     0
    23    4     2      2.0    0.031     1
    24    4     2      7.7    0.080     1
    25    4     2      9.9    0.143     3
    26    4     2     10.0    0.167     0
    27    4     2     10.5    0.173     0
    28    4     2      6.3    0.096     1
    29    4     2     10.0    0.166     0
    30    4     2      7.2    0.090     4
    31    4     2     10.2    0.169     1
    32    4     2      1.9    0.030     1
    33    4     2      9.7    0.145     1
    34    4     2     11.5    0.179     2
    35    4     2     10.0    0.166     2
    36    4     2      7.8    0.129     1
    37    4     2      9.8    0.098     2
    38    4     2      7.1    0.117     4
    39    4     2      3.4    0.043     4
    40    4     2     10.0    0.167     0
    41    4     2     11.7    0.182     0
    42    4     2     10.6    0.167     1
    43    4     2     10.3    0.110     0
    44    4     2     10.1    0.168     2
    45    4     2      4.2    0.069     4
    46    4     2     10.2    0.170     2
    47    4     2      4.3    0.053     1
    48    4     2     13.0    0.198     0
    49    4     2     10.4    0.173     1
    50    4     2      6.4    0.069     4
    51    4     2     11.1    0.142     0
    52    4     2     10.0    0.145     4
    53    4     2     10.7    0.106     0
    54    4     2      4.8    0.066     3
    55    4     2      6.5    0.088     4
    56    4     2     11.6    0.152     0
    57    4     2      7.0    0.111     3
    58    4     2     10.1    0.136     3
    59    4     2      8.4    0.098     2
    60    4     2     16.1    0.220     0
    61    4     2     13.3    0.206     0
    62    4     2     17.2    0.145     0
    63    4     2     10.0    0.136     2
    64    4     2     10.0    0.166     0
    65    4     2      8.5    0.088     3
    66    4     2      6.3    0.104     4
    67    4     2      6.3    0.104     4
    68    4     2     10.0    0.167     2
    69    4     2     14.1    0.134     0
    70    4     2      7.7    0.080     1
    71    4     2      2.1    0.032     1
    72    4     2      3.0    0.024     1
    73    4     2     10.1    0.165     2
    74    4     2     10.3    0.170     0
    75    4     2      7.7    0.079     1
    76    4     2      7.7    0.079     1
    77    4     2      9.9    0.148     1
    78    4     2      9.9    0.165     0
    79    4     2      1.9    0.030     1
    80    4     2     10.0    0.104     3
    81    4     2     11.2    0.177     0
    82    4     2      6.7    0.078     4
    83    4     2      9.9    0.119     1
    84    4     2     10.0    0.166     2
    85    4     2      7.0    0.110     4
    86    4     2     12.7    0.178     1
    87    4     2      6.0    0.099     4
    88    4     2      9.9    0.100     0
    89    4     2     10.6    0.173     2
    90    4     2     10.6    0.167     0
    91    4     2     10.3    0.165     1
    92    4     2     10.4    0.162     3
    93    4     2      9.1    0.144     1
    94    4     2     30.3    0.289     0
    95    4     2     13.4    0.129     0
    96    4     2     10.4    0.087     0
    97    4     2      2.6    0.036     1
    98    4     2     10.2    0.169     2
    99    4     2     10.0    0.166     2
   100    4     2      3.9    0.047     4
   101    4     2      2.2    0.033     1
   102    4     2     11.5    0.180     0
   103    4     2      5.0    0.041     1
   104    4     2      7.8    0.120     1
   105    4     2      9.6    0.134     3
   106    4     2     46.2    0.456     0
   107    4     2      2.1    0.032     1
   108    4     2      7.7    0.128     1
   109    4     2     10.0    0.166     0
   110    4     2      6.3    0.102     4
   111    4     2      9.9    0.129     4
   112    4     2     10.0    0.166     3
   113    4     2      2.0    0.032     3
   114    4     2     10.2    0.151     1
   115    4     2     12.6    0.191     0
   116    4     2      6.3    0.070     3
   117    4     2      8.1    0.124     3
   118    4     2     59.3    0.641     0
   119    4     2     10.0    0.166     2
   120    4     2     10.0    0.165     2
   121    4     2     10.0    0.159     2
   122    4     2     12.2    0.135     0
   123    4     2     12.7    0.122     0
   124    4     2     11.7    0.117     0
   125    4     2      7.9    0.130     1
   126    4     2     13.5    0.203     0
   127    4     2      2.0    0.031     1
   128    4     2      7.8    0.065     1
   129    4     2      3.8    0.059     1
   130    4     2     20.8    0.228     0
   131    4     2     10.0    0.167     0
   132    4     2      9.9    0.164     3
   133    4     2      2.1    0.032     1
   134    4     2     10.0    0.166     0
   135    4     2     10.3    0.131     0
   136    4     2     10.6    0.104     2
   137    4     2      9.6    0.124     1
   138    4     2      9.9    0.118     2
   139    4     2      4.0    0.049     2
